0.0005200000	81.4265626776
0.0015200000	81.4311407624
0.0025200000	81.4335117309
0.0035200000	81.4427375195
0.0045200000	81.4410258068
0.0055200000	81.4399083145
0.0065200000	81.4446844782
0.0075200000	81.4422008615
0.0085200000	81.4420200376
0.0095200000	81.4450182949
0.0105200000	81.4411037353
0.0115200000	81.4309129650
0.0125200000	81.4265927655
0.0135200000	81.4166151657
0.0145200000	81.4060475474
0.0155200000	81.4030053126
0.0165200000	81.3993403428
0.0175200000	81.3970401577
0.0185200000	81.4049811945
0.0195200000	81.4091909830
0.0205200000	81.4089340761
0.0215200000	81.4180204435
0.0225200000	81.4240736998
0.0235200000	81.4205594301
0.0245200000	81.4219898883
0.0255200000	81.4274036911
0.0265200000	81.4292541167
0.0275200000	81.4342367595
0.0285200000	81.4294931806
0.0295200000	81.4283927397
0.0305200000	81.4256667834
0.0315200000	81.4193790588
0.0325200000	81.4097313508
0.0335200000	81.4144226454
0.0345200000	81.4093346993
0.0355200000	81.4085118095
0.0365200000	81.4057021765
0.0375200000	81.4134911292
0.0385200000	81.4128001983
0.0395200000	81.4148207543
0.0405200000	81.4252226506
0.0415200000	81.4368322199
0.0425200000	81.4400850131
0.0435200000	81.4519977309
0.0445200000	81.4739819982
0.0455200000	81.4669064756
0.0465200000	81.4486567991
0.0475200000	81.4405860707
0.0485200000	81.4327962472
0.0495200000	81.4092826285
0.0505200000	81.4021239477
0.0515200000	81.4035329642
0.0525200000	81.4045546847
0.0535200000	81.4043275403
0.0545200000	81.4085292582
0.0555200000	81.4096126253
0.0565200000	81.4140121504
0.0575200000	81.4146016506
0.0585200000	81.4150485580
0.0595200000	81.4231657795
0.0605200000	81.4323110589
0.0615200000	81.4377594619
0.0625200000	81.4407292140
0.0635200000	81.4471672676
0.0645200000	81.4487662940
0.0655200000	81.4483820794
0.0665200000	81.4513887811
0.0675200000	81.4525132208
0.0685200000	81.4478132025
0.0695200000	81.4457921226
0.0705200000	81.4372224526
0.0715200000	81.4249056497
0.0725200000	81.4167539961
0.0735200000	81.4083539153
0.0745200000	81.4009910612
0.0755200000	81.3976734284
0.0765200000	81.4026619300
0.0775200000	81.4052258367
0.0785200000	81.4189620865
0.0795200000	81.4238638050
0.0805200000	81.4355779314
0.0815200000	81.4399274464
0.0825200000	81.4449905932
0.0835200000	81.4437670037
0.0845200000	81.4501259480
0.0855200000	81.4578762039
0.0865200000	81.4556309497
0.0875200000	81.4466271339
0.0885200000	81.4384942403
0.0895200000	81.4226144471
0.0905200000	81.4045927460
0.0915200000	81.3950812534
0.0925200000	81.3975765409
0.0935200000	81.3990704507
0.0945200000	81.4078885008
0.0955200000	81.4088389626
0.0965200000	81.4220836493
0.0975200000	81.4209725511
0.0985200000	81.4128594346
0.0995200000	81.4084245662
0.1005200000	81.4176609484
0.1015200000	81.4185930174
0.1025200000	81.4292512948
0.1035200000	81.4367878836
0.1045200000	81.4416985284
0.1055200000	81.4423604757
0.1065200000	81.4399004232
0.1075200000	81.4335731405
0.1085200000	81.4335495542
0.1095200000	81.4355137132
0.1105200000	81.4354816333
0.1115200000	81.4396874901
0.1125200000	81.4384366036
0.1135200000	81.4395710714
0.1145200000	81.4300857952
0.1155200000	81.4174418220
0.1165200000	81.4119252682
0.1175200000	81.4042252022
0.1185200000	81.4034915036
0.1195200000	81.4153895057
0.1205200000	81.4264552931
0.1215200000	81.4212416538
0.1225200000	81.4332172413
0.1235200000	81.4473372717
0.1245200000	81.4455996409
0.1255200000	81.4445498843
0.1265200000	81.4580967795
0.1275200000	81.4638117091
0.1285200000	81.4588511963
0.1295200000	81.4523704367
0.1305200000	81.4514213401
0.1315200000	81.4324321483
0.1325200000	81.4089118153
0.1335200000	81.3922778626
0.1345200000	81.3865737267
0.1355200000	81.3854547561
0.1365200000	81.3915332609
0.1375200000	81.4009893707
0.1385200000	81.4067161708
0.1395200000	81.4127037935
0.1405200000	81.4089517243
0.1415200000	81.4142141608
0.1425200000	81.4261206529
0.1435200000	81.4418653753
0.1445200000	81.4549788025
0.1455200000	81.4687953773
0.1465200000	81.4736781774
0.1475200000	81.4694551305
0.1485200000	81.4636518589
0.1495200000	81.4552544863
0.1505200000	81.4464073764
0.1515200000	81.4366464821
0.1525200000	81.4330303245
0.1535200000	81.4193336039
0.1545200000	81.4239284650
0.1555200000	81.4293866228
0.1565200000	81.4346022793
0.1575200000	81.4342367070
0.1585200000	81.4374223630
0.1595200000	81.4273001529
0.1605200000	81.4242139516
0.1615200000	81.4271211868
0.1625200000	81.4293948422
0.1635200000	81.4362968062
0.1645200000	81.4391241744
0.1655200000	81.4354003774
0.1665200000	81.4371906826
0.1675200000	81.4365335977
0.1685200000	81.4226756844
0.1695200000	81.4165101868
0.1705200000	81.4142234284
0.1715200000	81.4048525130
0.1725200000	81.4044080298
0.1735200000	81.4083125106
0.1745200000	81.4004265374
0.1755200000	81.3873494646
0.1765200000	81.3877659802
0.1775200000	81.3882989504
0.1785200000	81.3955967808
0.1795200000	81.4152937946
0.1805200000	81.4304595053
0.1815200000	81.4416176627
0.1825200000	81.4412711553
0.1835200000	81.4432181266
0.1845200000	81.4353891586
0.1855200000	81.4407764113
0.1865200000	81.4301937060
0.1875200000	81.4323182588
0.1885200000	81.4340074433
0.1895200000	81.4304450493
0.1905200000	81.4228677494
0.1915200000	81.4252212722
0.1925200000	81.4143991782
0.1935200000	81.3988780132
0.1945200000	81.3990260597
0.1955200000	81.4076738397
0.1965200000	81.4097351813
0.1975200000	81.4132929517
0.1985200000	81.4211828295
0.1995200000	81.4281498624
0.2005200000	81.4240266608
0.2015200000	81.4256956786
0.2025200000	81.4387418325
0.2035200000	81.4537414812
0.2045200000	81.4644134735
0.2055200000	81.4708409639
0.2065200000	81.4787921211
0.2075200000	81.4776899604
0.2085200000	81.4694760513
0.2095200000	81.4507688276
0.2105200000	81.4358006601
0.2115200000	81.4192125131
0.2125200000	81.4053895491
0.2135200000	81.3885507460
0.2145200000	81.3869343525
0.2155200000	81.3852328096
0.2165200000	81.3847356255
0.2175200000	81.3856878802
0.2185200000	81.3953635386
0.2195200000	81.4077120898
0.2205200000	81.4252244684
0.2215200000	81.4347352314
0.2225200000	81.4492669609
0.2235200000	81.4562095480
0.2245200000	81.4605951879
0.2255200000	81.4563324196
0.2265200000	81.4560586851
0.2275200000	81.4430435732
0.2285200000	81.4366315044
0.2295200000	81.4226879600
0.2305200000	81.4192414786
0.2315200000	81.4164126625
0.2325200000	81.4218167623
0.2335200000	81.4211344834
0.2345200000	81.4182411595
0.2355200000	81.4148492316
0.2365200000	81.4154415594
0.2375200000	81.4198015377
0.2385200000	81.4275961873
0.2395200000	81.4344475356
0.2405200000	81.4448936054
0.2415200000	81.4433578499
0.2425200000	81.4349881660
0.2435200000	81.4311526607
0.2445200000	81.4367983615
0.2455200000	81.4360979204
0.2465200000	81.4441749453
0.2475200000	81.4573528270
0.2485200000	81.4649011684
0.2495200000	81.4654123080
0.2505200000	81.4542271359
0.2515200000	81.4490497985
0.2525200000	81.4418906796
0.2535200000	81.4379969931
0.2545200000	81.4379323969
0.2555200000	81.4434211035
0.2565200000	81.4406375794
0.2575200000	81.4393061498
0.2585200000	81.4361913778
0.2595200000	81.4270955299
0.2605200000	81.4222457072
0.2615200000	81.4207759756
0.2625200000	81.4191659565
0.2635200000	81.4209221876
0.2645200000	81.4269147712
0.2655200000	81.4368688566
0.2665200000	81.4448007690
0.2675200000	81.4464594857
0.2685200000	81.4449908638
0.2695200000	81.4387061196
0.2705200000	81.4292695600
0.2715200000	81.4191973090
0.2725200000	81.4151030849
0.2735200000	81.4056397278
0.2745200000	81.4051819897
0.2755200000	81.4031421232
0.2765200000	81.4050835538
0.2775200000	81.3987470326
0.2785200000	81.3951701337
0.2795200000	81.4037339534
0.2805200000	81.4101209920
0.2815200000	81.4106224009
0.2825200000	81.4192020448
0.2835200000	81.4294024215
0.2845200000	81.4276291957
0.2855200000	81.4355188004
0.2865200000	81.4491693926
0.2875200000	81.4456603605
0.2885200000	81.4359160697
0.2895200000	81.4339996085
0.2905200000	81.4247705004
0.2915200000	81.4120098359
0.2925200000	81.4106708042
0.2935200000	81.4041482814
0.2945200000	81.4022334878
0.2955200000	81.4061408543
0.2965200000	81.4003161234
0.2975200000	81.3973950434
0.2985200000	81.4134623132
0.2995200000	81.4148208835
0.3005200000	81.4134399378
0.3015200000	81.4197199613
0.3025200000	81.4288047837
0.3035200000	81.4388906282
0.3045200000	81.4456474637
0.3055200000	81.4468279956
0.3065200000	81.4498099440
0.3075200000	81.4503871483
0.3085200000	81.4367882268
0.3095200000	81.4201521728
0.3105200000	81.4094762554
0.3115200000	81.4067245419
0.3125200000	81.4009017072
0.3135200000	81.4027323936
0.3145200000	81.4086723293
0.3155200000	81.4099445744
0.3165200000	81.4043946180
0.3175200000	81.4082882814
0.3185200000	81.4171271126
0.3195200000	81.4206268627
0.3205200000	81.4302184293
0.3215200000	81.4341231056
0.3225200000	81.4263615649
0.3235200000	81.4186567194
0.3245200000	81.4226740295
0.3255200000	81.4216511097
0.3265200000	81.4266295186
0.3275200000	81.4355030076
0.3285200000	81.4328367290
0.3295200000	81.4287790018
0.3305200000	81.4208757412
0.3315200000	81.4241608860
0.3325200000	81.4256635889
0.3335200000	81.4206386029
0.3345200000	81.4102923119
0.3355200000	81.3996511824
0.3365200000	81.3909929467
0.3375200000	81.3916099424
0.3385200000	81.4012441630
0.3395200000	81.4180988059
0.3405200000	81.4316748545
0.3415200000	81.4383271877
0.3425200000	81.4401420561
0.3435200000	81.4416033659
0.3445200000	81.4310205443
0.3455200000	81.4375583788
0.3465200000	81.4437034047
0.3475200000	81.4482039330
0.3485200000	81.4512287256
0.3495200000	81.4600714057
0.3505200000	81.4573447662
0.3515200000	81.4445043411
0.3525200000	81.4271446393
0.3535200000	81.4134058671
0.3545200000	81.4072167394
0.3555200000	81.4063690946
0.3565200000	81.4190063952
0.3575200000	81.4283155047
0.3585200000	81.4351138967
0.3595200000	81.4355337628
0.3605200000	81.4314645932
0.3615200000	81.4248814052
0.3625200000	81.4342722892
0.3635200000	81.4468328121
0.3645200000	81.4497969317
0.3655200000	81.4587440677
0.3665200000	81.4594116442
0.3675200000	81.4476683974
0.3685200000	81.4438104592
0.3695200000	81.4380548758
0.3705200000	81.4250582152
0.3715200000	81.4177241322
0.3725200000	81.4120100057
0.3735200000	81.3986321604
0.3745200000	81.3967988765
